molecule_chembl_id,canonical_smiles,value_IC50,value_pIC50,units,MW,LogP,HBD,HBA
CHEMBL7775,CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,8700.0,5.060480747381382,nM,343.3860000000001,4.081700000000002,2.0,4.0
CHEMBL61119,CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,5300.0,5.275724130399211,nM,678.792,7.824600000000006,2.0,10.0
CHEMBL50647,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21,220.0,6.657577319177793,nM,455.3010000000002,4.673000000000004,2.0,6.0
CHEMBL320705,COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,66.0,7.180456064458131,nM,427.2910000000001,5.054500000000003,1.0,6.0
CHEMBL113863,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21,1000.0,6.0,nM,435.3110000000003,4.359200000000002,2.0,6.0
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,1450.0,5.838631997765026,nM,393.4430000000002,3.405100000000002,1.0,7.0
CHEMBL92086,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,16.0,7.795880017344075,nM,383.249,4.650500000000003,2.0,4.0
CHEMBL109631,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,190.0,6.721246399047171,nM,441.27400000000017,4.744100000000002,2.0,6.0
CHEMBL293913,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21,44000.0,4.356547323513812,nM,594.7180000000003,7.3852000000000055,4.0,8.0
CHEMBL7914,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,2500.0,5.6020599913279625,nM,357.4130000000001,4.674240000000003,3.0,4.0
CHEMBL334801,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,57.0,7.2441251443275085,nM,498.3850000000001,3.0935000000000006,3.0,7.0
CHEMBL325589,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,510.0,6.292429823902063,nM,398.2530000000001,4.440900000000003,1.0,6.0
CHEMBL99024,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1040.0,5.982966660701219,nM,470.9320000000004,4.752280000000004,1.0,7.0
CHEMBL59812,CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,20000.0,4.698970004336019,nM,678.792,7.824600000000006,2.0,10.0
CHEMBL434828,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,77.0,7.113509274827518,nM,446.3080000000001,5.182800000000003,2.0,5.0
CHEMBL49596,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,5600.0,5.251811972993799,nM,321.1670000000001,2.8845,1.0,5.0
CHEMBL293250,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21,40500.0,4.392544976785332,nM,594.7180000000003,7.3852000000000055,4.0,8.0
CHEMBL62701,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccnc3n2C)c(C(=O)Nc2ccccc2)c2cccnc21,22300.0,4.651695136951839,nM,564.6960000000003,6.764000000000005,2.0,8.0
CHEMBL51659,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,3.4,8.468521082957745,nM,370.21000000000004,3.655400000000002,2.0,5.0
CHEMBL135142,O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,35.0,7.455931955649724,nM,437.21900000000016,5.192900000000002,2.0,4.0
CHEMBL343722,C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,120.0,6.920818753952375,nM,381.23300000000006,4.415500000000002,2.0,4.0
CHEMBL448154,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,490.0,6.309803919971486,nM,412.2800000000001,4.923800000000003,1.0,6.0
CHEMBL50470,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,1400.0,5.853871964321762,nM,434.37100000000015,4.446100000000003,1.0,6.0
CHEMBL104244,CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,210.0,6.6777807052660805,nM,475.42400000000026,3.7418000000000013,1.0,7.0
CHEMBL293889,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Cl)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,4300.0,5.366531544420413,nM,631.6100000000001,9.280799999999996,2.0,6.0
CHEMBL140561,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,108.0,6.96657624451305,nM,498.38100000000014,4.125500000000002,2.0,7.0
CHEMBL345077,C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,340.0,6.468521082957745,nM,375.25100000000003,3.782000000000002,1.0,5.0
CHEMBL107472,CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,7500.0,5.1249387366083,nM,335.1940000000001,3.344000000000001,1.0,5.0
CHEMBL139044,C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,27.0,7.568636235841012,nM,396.24800000000005,4.2116000000000025,2.0,5.0
CHEMBL139095,C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2.4,8.619788758288394,nM,406.2650000000001,3.416100000000001,2.0,6.0
CHEMBL113070,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21,80.0,7.096910013008056,nM,483.3550000000003,5.453200000000004,2.0,6.0
CHEMBL104779,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,910.0,6.040958607678906,nM,398.2530000000001,4.440900000000003,1.0,6.0
CHEMBL301612,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,260.0,6.585026652029182,nM,397.2650000000001,5.045900000000003,1.0,5.0
CHEMBL293251,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Br)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Br)ccc21,11400.0,4.943095148663527,nM,720.5120000000002,9.498999999999995,2.0,6.0
CHEMBL60472,COc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC)cc4n3C)n(C)c2c1,3600.0,5.443697499232712,nM,622.772,7.991200000000006,2.0,8.0
CHEMBL342828,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,14.0,7.853871964321762,nM,521.3790000000002,3.428600000000001,3.0,8.0
CHEMBL299194,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,8700.0,5.060480747381382,nM,461.3970000000002,3.351700000000001,1.0,7.0
CHEMBL291359,CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12,9900.0,5.00436480540245,nM,678.7919999999999,7.824600000000006,2.0,10.0
CHEMBL109296,CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,4500.0,5.346787486224656,nM,349.22100000000006,3.7341000000000015,1.0,5.0
CHEMBL111339,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,480.0,6.318758762624412,nM,411.2920000000002,5.354320000000003,1.0,5.0
CHEMBL7939,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,700.0,6.154901959985743,nM,365.33900000000006,4.335600000000002,3.0,4.0
CHEMBL8095,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,2000.0,5.698970004336019,nM,359.3850000000001,4.066000000000002,3.0,5.0
CHEMBL345109,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,59.0,7.229147988357855,nM,497.3970000000001,3.698500000000001,3.0,6.0
CHEMBL607707,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,83.0,7.080921907623926,nM,467.9320000000002,5.097580000000004,2.0,6.0
CHEMBL293986,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21,100000.0,4.0,nM,631.6100000000001,9.280799999999996,2.0,6.0
CHEMBL8223,CCN(CC)c1ccc(Nc2cc3c(cc2Nc2ccc(N(CC)CC)cc2)C(=O)NC3=O)cc1,50000.0,4.301029995663981,nM,471.60500000000025,5.749800000000005,3.0,6.0
CHEMBL332269,CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,4400.0,5.356547323513812,nM,377.27500000000015,4.514300000000003,1.0,5.0
CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,7600.0,5.119186407719209,nM,401.8460000000001,3.3046000000000015,3.0,6.0
CHEMBL14932,Oc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,98.0,7.008773924307505,nM,343.386,4.658000000000003,2.0,5.0
CHEMBL38199,Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,3.7,8.431798275933005,nM,453.34400000000034,3.817800000000002,1.0,7.0
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,0.025,10.602059991327963,nM,360.2110000000001,4.153100000000003,1.0,5.0
CHEMBL287007,CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,2.6,8.585026652029182,nM,396.2920000000001,4.6788000000000025,2.0,4.0
CHEMBL37346,Brc1cccc(Nc2ccnc3ccccc23)c1,5500.0,5.259637310505756,nM,299.17100000000005,4.740900000000003,1.0,2.0
CHEMBL15346,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,74.0,7.130768280269024,nM,520.6550000000002,4.745600000000003,2.0,8.0
CHEMBL15202,COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,68.0,7.167491087293763,nM,357.41300000000007,4.961000000000003,1.0,5.0
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,10.0,8.0,nM,581.0690000000002,6.139100000000005,2.0,8.0
CHEMBL36819,O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,53.0,7.275724130399211,nM,398.2200000000001,3.5702000000000016,2.0,6.0
CHEMBL40130,Brc1cccc(Nc2ncnc3cc4c(ccn4CCN4CCOCC4)cc23)c1,3.7,8.431798275933005,nM,452.35600000000034,4.422800000000003,1.0,6.0
CHEMBL35820,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,0.006,11.221848749616356,nM,388.26500000000016,4.933300000000004,1.0,5.0
CHEMBL14627,O=C(NCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(F)(F)F,74.0,7.130768280269024,nM,510.5160000000002,5.789900000000005,2.0,6.0
CHEMBL290096,Brc1cccc(Nc2ncnc3ccccc23)c1,27.0,7.568636235841012,nM,300.15900000000005,4.135900000000001,1.0,3.0
CHEMBL460731,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,20.0,7.698970004336019,nM,466.96600000000007,3.959100000000002,2.0,7.0
CHEMBL37543,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,12.0,7.920818753952375,nM,414.26300000000015,2.8388,3.0,7.0
CHEMBL287289,CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,21.0,7.6777807052660805,nM,424.3460000000001,5.042300000000004,1.0,5.0
CHEMBL514436,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,27.0,7.568636235841012,nM,573.0900000000001,5.5381000000000045,2.0,8.0
CHEMBL39320,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,0.37,9.431798275933005,nM,354.21100000000007,4.022600000000002,1.0,5.0
CHEMBL289162,O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,5.1,8.292429823902063,nM,397.2320000000001,4.175200000000002,2.0,5.0
CHEMBL14952,CS(=O)(=O)CCNCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,104.0,6.982966660701219,nM,506.6280000000002,4.355500000000003,2.0,8.0
CHEMBL37373,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,41.0,7.3872161432802645,nM,410.3190000000001,4.652200000000003,1.0,5.0
CHEMBL39715,COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,3.4,8.468521082957745,nM,454.32800000000015,4.222000000000002,2.0,6.0
CHEMBL289213,CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,0.72,9.142667503568731,nM,440.3010000000001,4.133600000000002,3.0,5.0
CHEMBL273789,CS(=O)(=O)CCN(CCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(=O)C(F)(F)F,263.0,6.580044251510242,nM,616.6620000000004,5.546900000000005,1.0,8.0
CHEMBL517907,C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,11.0,7.958607314841775,nM,438.5530000000002,3.1479000000000017,2.0,7.0
CHEMBL460732,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)c2c1,93.0,7.031517051446065,nM,554.6940000000002,3.9994000000000023,2.0,9.0
CHEMBL540701,C=CCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,79.0,7.102372908709558,nM,383.4510000000001,5.517200000000004,1.0,5.0
CHEMBL287832,CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,40.0,7.3979400086720375,nM,411.30700000000013,4.047200000000002,1.0,6.0
CHEMBL39337,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,0.44,9.356547323513812,nM,340.184,4.012200000000001,2.0,4.0
CHEMBL40734,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,0.44,9.356547323513812,nM,339.196,4.617200000000001,2.0,3.0
CHEMBL39811,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,7.5,8.1249387366083,nM,453.38800000000015,4.6106000000000025,2.0,5.0
CHEMBL36727,Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,0.8,9.096910013008056,nM,353.22300000000007,4.627600000000002,1.0,4.0
CHEMBL39355,Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,8.8,8.05551732784983,nM,467.3710000000004,4.207900000000002,1.0,7.0
CHEMBL493428,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,24.0,7.619788758288394,nM,562.6710000000002,4.703700000000003,2.0,9.0
CHEMBL289959,c1ccc(Nc2ncnc3ccccc23)cc1,346.0,6.460923901207224,nM,221.26300000000003,3.373400000000001,1.0,3.0
CHEMBL14874,CN(CCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)CCS(C)(=O)=O,830.0,6.080921907623926,nM,520.6550000000003,4.697700000000004,1.0,8.0
CHEMBL416611,OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1.6,8.795880017344075,nM,413.2750000000001,3.4438000000000013,3.0,6.0
CHEMBL36967,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,4.8,8.318758762624412,nM,438.3290000000003,4.4494000000000025,2.0,5.0
CHEMBL36164,OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,3.5,8.455931955649724,nM,456.3440000000001,3.4038000000000004,4.0,6.0
CHEMBL1242973,COC(=O)[C@@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1,590000.0,3.229147988357856,nM,424.4490000000002,3.5869000000000018,3.0,7.0
CHEMBL280074,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,440000.0,3.356547323513812,nM,298.35,1.3795999999999995,3.0,7.0
CHEMBL338448,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1900.0,5.721246399047171,nM,570.6490000000002,5.906800000000007,1.0,6.0
CHEMBL131715,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(Cl)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7000.0,5.154901959985743,nM,605.0940000000002,6.560200000000006,1.0,6.0
CHEMBL435809,CO[C@H]1[C@@H](N(C)C(=O)c2ccc(C(=O)O)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,110.0,6.958607314841775,nM,614.658,5.605000000000006,2.0,7.0
CHEMBL57323,Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,610.0,6.214670164989233,nM,364.4530000000001,3.8108400000000016,3.0,5.0
CHEMBL57347,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,150.0,6.823908740944319,nM,545.519,4.968000000000003,3.0,7.0
CHEMBL75188,Cc1cc(C)c(C)c(-c2cc3cnc(NCCCN4CCN(C)CC4)nc3nc2NC(=O)NC(C)(C)C)c1C,7000.0,5.154901959985743,nM,532.7370000000003,4.894880000000003,3.0,7.0
CHEMBL131020,CO[C@H]1[C@@H](N(C)S(C)(=O)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1100.0,5.958607314841775,nM,544.6330000000002,4.0260000000000025,1.0,7.0
CHEMBL131590,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2Cl)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4700.0,5.327902142064282,nM,605.0940000000002,6.560200000000006,1.0,6.0
CHEMBL160846,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,8.0,8.096910013008056,nM,566.1080000000003,6.185800000000005,2.0,9.0
CHEMBL26001,O=P(O)(O)C(O)c1ccc2ccccc2c1,250000.0,3.6020599913279625,nM,238.179,2.008399999999999,3.0,2.0
CHEMBL444337,COC(=O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1300.0,5.886056647693163,nM,538.6040000000003,4.239400000000003,1.0,8.0
CHEMBL422347,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1,82.0,7.086186147616283,nM,531.6630000000002,5.532400000000004,2.0,9.0
CHEMBL131426,CO[C@H]1[C@@H](N(C)CCC#N)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1100.0,5.958607314841775,nM,519.6050000000002,4.9800800000000045,1.0,7.0
CHEMBL160303,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1,71.0,7.1487416512809245,nM,555.6890000000003,5.351400000000004,2.0,10.0
CHEMBL338935,CO[C@H]1[C@@H](N(C)C(=O)CN)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,220.0,6.657577319177793,nM,523.5930000000002,3.551700000000003,2.0,7.0
CHEMBL269620,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1,540.0,6.267606240177031,nM,599.6600000000002,6.551200000000005,2.0,9.0
CHEMBL335012,CO[C@H]1[C@@H](N(C)C(=O)c2cccnc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,8180.0,5.087246696328677,nM,571.6370000000002,5.301800000000005,1.0,7.0
CHEMBL76599,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1ccccc1,5530.0,5.257274868695301,nM,336.39900000000006,3.194000000000001,3.0,5.0
CHEMBL299026,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,6200.0,5.207608310501746,nM,518.4930000000002,6.062400000000005,3.0,6.0
CHEMBL132348,CO[C@H]1[C@@H](N(C)CC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,31.0,7.508638306165727,nM,524.5770000000002,4.1510000000000025,2.0,7.0
CHEMBL132169,COc1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,3600.0,5.443697499232712,nM,600.6750000000002,5.915400000000006,1.0,7.0
CHEMBL335648,CO[C@H]1[C@@H]([N+](C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,19.0,7.721246399047171,nM,495.6030000000003,4.840800000000004,1.0,5.0
CHEMBL155761,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,10.0,8.0,nM,584.0980000000002,6.324900000000005,2.0,9.0
CHEMBL45827,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,240.0,6.619788758288394,nM,532.5200000000002,6.452500000000005,3.0,6.0
CHEMBL335718,CCCCC(O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1300.0,5.886056647693163,nM,566.7020000000002,5.617500000000005,2.0,7.0
CHEMBL130163,CO[C@H]1[C@@H](N(C)C(C)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2600.0,5.585026652029182,nM,508.5780000000003,4.612900000000003,1.0,6.0
CHEMBL335932,CO[C@H]1[C@@H](N(C)C(=O)C(F)(F)F)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6400.0,5.1938200260161125,nM,562.5480000000001,5.155300000000005,1.0,6.0
CHEMBL336192,COC(=O)c1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,7400.0,5.130768280269024,nM,628.6850000000001,5.693400000000006,1.0,8.0
CHEMBL157084,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,35.0,7.455931955649724,nM,477.9740000000001,4.7459000000000024,2.0,8.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,100.0,7.0,nM,466.5410000000003,4.354000000000003,2.0,6.0
CHEMBL129946,CCN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,330.0,6.481486060122112,nM,494.5950000000003,5.086300000000004,1.0,6.0
CHEMBL337027,CO[C@H]1[C@@H](N(C)C(=O)CCC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,160.0,6.795880017344075,nM,566.6140000000001,4.457800000000002,2.0,7.0
CHEMBL338449,CO[C@H]1[C@@H](N(C)C(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,13500.0,4.8696662315049934,nM,566.6580000000001,6.001500000000006,1.0,7.0
CHEMBL130049,COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2400.0,5.619788758288394,nM,524.5770000000002,4.832800000000003,1.0,7.0
CHEMBL56236,Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,6680.0,5.175223537524454,nM,392.5070000000002,4.427680000000001,3.0,5.0
CHEMBL335931,CO[C@H]1[C@@H](N(C)C(=O)CNC(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,3500.0,5.455931955649724,nM,623.71,5.117700000000004,2.0,8.0
CHEMBL337026,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,200.0,6.698970004336019,nM,480.5240000000003,3.994200000000002,2.0,7.0
CHEMBL340611,CC[N+](C)(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,43.0,7.366531544420413,nM,509.6300000000003,5.2309000000000045,1.0,5.0
CHEMBL338944,CO[C@H]1[C@@H](N(C)C(=O)c2cccc(Cl)c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4600.0,5.337242168318426,nM,605.0940000000002,6.560200000000006,1.0,6.0
CHEMBL57366,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,450.0,6.346787486224656,nM,405.2890000000001,4.500800000000003,3.0,5.0
CHEMBL337297,CO[C@H]1[C@@H](N(C)C(=O)c2cnccn2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,8180.0,5.087246696328677,nM,572.6250000000002,4.696800000000004,1.0,8.0
